player,shots,goals,total_xg,g_minus_xg,xg_per_shot
Enis Bardhi,4,0,0.16300286781419981,-0.16300286781419981,0.040750716953549954
Enner Remberto Valencia Lastra,7,2,1.123564686483284,0.876435313516716,0.16050924092618343
Enzo Fernandez,8,1,0.24795480229501804,0.752045197704982,0.030994350286877255
Enzo Nicolás Pérez,1,0,0.2507303728198687,-0.2507303728198687,0.2507303728198687
Eric Dier,5,0,0.72983452898617,-0.72983452898617,0.14596690579723398
Eric García Martret,1,0,0.05388743469777054,-0.05388743469777054,0.05388743469777054
Erik Janža,3,1,0.1321108391074106,0.8678891608925894,0.04403694636913686
Ernesto Alexis Vega Rojas,8,0,0.648980989911514,-0.648980989911514,0.08112262373893925
Ethan Ampadu,1,0,0.009458446036149357,-0.009458446036149357,0.009458446036149357
Evgeny Makarenko,1,0,0.035450804850135346,-0.035450804850135346,0.035450804850135346
Exequiel Alejandro Palacios,1,0,0.07098361120754512,-0.07098361120754512,0.07098361120754512
Ezgjan Alioski,2,1,0.39903669714904594,0.600963302850954,0.19951834857452297
Fabian Delph,3,0,0.10017909406839696,-0.10017909406839696,0.03339303135613232
Fabian Lukas Schär,10,0,0.6752267914402059,-0.6752267914402059,0.06752267914402059
Fabián Ruiz Peña,18,2,1.1311785138118606,0.8688214861881394,0.0628432507673256
Facundo Pellistri Rebollo,1,0,0.08629775693394658,-0.08629775693394658,0.08629775693394658
Fahad Mosaed Al Muwallad Al Harbi,1,0,0.032514780226743145,-0.032514780226743145,0.032514780226743145
Fakhreddine Ben Youssef,7,1,1.4032733268195807,-0.4032733268195807,0.20046761811708297
Famara Diedhiou,3,1,0.2894149782424754,0.7105850217575246,0.09647165941415847
Faustino Marcos Alberto Rojo,2,1,0.11292190148405143,0.8870780985159485,0.056460950742025715
Federico Bernardeschi,2,0,0.05701425493896077,-0.05701425493896077,0.028507127469480385
Federico Chiesa,24,2,1.3733774227284303,0.6266225772715697,0.057224059280351264
Federico Dimarco,2,0,0.04060516794104099,-0.04060516794104099,0.020302583970520496
Federico Santiago Valverde Dipetta,7,0,0.17604298025229861,-0.17604298025229861,0.0251489971788998
Felipe Abdiel Baloy Ramírez,1,1,0.18649595689132797,0.813504043108672,0.18649595689132797
Felix Eduardo Torres Caicedo,1,0,0.16138183049191504,-0.16138183049191504,0.16138183049191504
Ferdi Erenay Kadıoğlu,2,0,0.0615090541229587,-0.0615090541229587,0.03075452706147935
Ferjani Sassi,5,0,0.24700658174275814,-0.24700658174275814,0.049401316348551626
Fermin Lopez Marin,2,0,0.034744150126904294,-0.034744150126904294,0.017372075063452147
Fernando Luiz Roza,3,0,0.16281208056552116,-0.16281208056552116,0.054270693521840385
Ferrán Torres García,16,4,2.1432929000990715,1.8567070999009285,0.13395580625619197
Filip Kostić,5,0,1.056501784631039,-1.056501784631039,0.2113003569262078
Filip Mladenović,1,0,0.010320497718125632,-0.010320497718125632,0.010320497718125632
Filipe Luís Kasmirski,1,0,0.016237003548119675,-0.016237003548119675,0.016237003548119675
Firas Tariq Nasser Al Albirakan,2,0,0.11474801566435155,-0.11474801566435155,0.05737400783217578
Florian Grillitsch,6,0,0.26851718561872184,-0.26851718561872184,0.044752864269786974
Florian Wirtz,8,2,0.5422840460380463,1.4577159539619537,0.06778550575475578
Florinel Teodor Coman,2,0,0.09813027674506145,-0.09813027674506145,0.04906513837253072
Fran Karačić,3,0,0.07702380730542616,-0.07702380730542616,0.025674602435142052
Francesco Acerbi,1,0,0.08462509610288169,-0.08462509610288169,0.08462509610288169
Francisco Fernandes Conceição,5,1,0.6215559338282383,0.37844406617176174,0.12431118676564765
Francisco Javier Calvo Quesada,2,0,0.0672196489723706,-0.0672196489723706,0.0336098244861853
Francisco Román Alarcón Suárez,9,1,0.8430125118688604,0.1569874881311396,0.09366805687431783
Frederico Rodrigues Santos,3,0,0.35929641970865295,-0.35929641970865295,0.11976547323621765
Frenkie de Jong,2,1,0.8617786443714356,0.1382213556285644,0.4308893221857178
Fyodor Smolov,2,0,0.07884109914768331,-0.07884109914768331,0.039420549573841654
Gabriel Arturo Torres Tejada,1,0,0.16914307981818982,-0.16914307981818982,0.16914307981818982
Gabriel Fernando de Jesus,12,0,2.2604997085364,-2.2604997085364,0.18837497571136666
Gabriel Iván Mercado,1,1,0.2568696523660609,0.743130347633939,0.2568696523660609
Gabriel Teodoro Martinelli Silva,4,0,0.4948867437957162,-0.4948867437957162,0.12372168594892904
Gaku Shibasaki,1,0,0.01338637491938435,-0.01338637491938435,0.01338637491938435
Garang Kuol,1,0,0.2646050384602532,-0.2646050384602532,0.2646050384602532
Gareth Frank Bale,10,0,0.9227988019005238,-0.9227988019005238,0.09227988019005237
Gen Shōji,1,0,0.006695682781649978,-0.006695682781649978,0.006695682781649978
Genki Haraguchi,3,1,0.2355936968796672,0.7644063031203328,0.0785312322932224
Georges Mikautadze,4,1,0.44758988972791014,0.5524101102720899,0.11189747243197753
Georginio Wijnaldum,10,3,1.7638124564649222,1.2361875435350778,0.1763812456464922
Georgiy Sudakov,7,0,0.24685701990527942,-0.24685701990527942,0.03526528855789706
Gerard Moreno Balaguero,14,0,2.089124244577375,-2.089124244577375,0.14922316032695535
Gerard Piqué Bernabéu,8,0,1.2716697449559586,-1.2716697449559586,0.15895871811949483
Germán Alejandro Pezzella,1,0,0.04077096189794229,-0.04077096189794229,0.04077096189794229
Gernot Trauner,1,1,0.13423604931109626,0.8657639506889038,0.13423604931109626
Gerson Torres Barrantes,1,0,0.021124798397913074,-0.021124798397913074,0.021124798397913074
Ghilane Chalali,1,0,0.05594868477560769,-0.05594868477560769,0.05594868477560769
Giacomo Raspadori,1,0,0.053818232785027106,-0.053818232785027106,0.053818232785027106
Giancarlo González Castro,2,0,0.2645869868786397,-0.2645869868786397,0.13229349343931984
Gianluca Scamacca,6,0,0.5209808191462552,-0.5209808191462552,0.08683013652437586
Giorgi Chakvetadze,2,0,0.06548398082859333,-0.06548398082859333,0.032741990414296665
Giorgi Kochorashvili,5,0,0.5690659455986093,-0.5690659455986093,0.11381318911972187
Giorgian Daniel De Arrascaeta Benedetti,4,2,1.2825467080854127,0.7174532919145873,0.3206366770213532
Giorgio Chiellini,2,0,0.10764136658315386,-0.10764136658315386,0.05382068329157693
Giovanni Di Lorenzo,7,0,0.6573066054737507,-0.6573066054737507,0.09390094363910725
Giovanni Reyna,2,0,0.05057311668468046,-0.05057311668468046,0.02528655834234023
Gleison Bremer Silva Nascimento,1,0,0.5877630170244347,-0.5877630170244347,0.5877630170244347
Glen Kamara,1,0,0.03436795259727921,-0.03436795259727921,0.03436795259727921
Gonzalo Ariel Montiel,1,0,0.019232505734603833,-0.019232505734603833,0.019232505734603833
Gonzalo Gerardo Higuaín,3,0,0.4527751754564171,-0.4527751754564171,0.15092505848547236
Gonzalo Jordy Plata Jiménez,2,0,0.10082670563959356,-0.10082670563959356,0.05041335281979678
Gonçalo Bernardo Inácio,1,0,0.02477765864193031,-0.02477765864193031,0.02477765864193031
Gonçalo Manuel Ganchinho Guedes,6,0,0.31552353533804806,-0.31552353533804806,0.052587255889674674
Gonçalo Matias Ramos,8,3,1.280119198785205,1.719880801214795,0.16001489984815062
Goran Pandev,2,1,0.4784726364728756,0.5215273635271245,0.2392363182364378
Gotoku Sakai,1,0,0.031975507019543756,-0.031975507019543756,0.031975507019543756
Granit Xhaka,16,1,0.7123382755043797,0.28766172449562033,0.04452114221902373
Grant Campbell Hanley,3,0,0.2755798505979412,-0.2755798505979412,0.09185995019931374
Grzegorz Krychowiak,7,1,0.6980912443199259,0.30190875568007414,0.09972732061713227
Gue-Sung Cho,8,2,0.7203648519165918,1.279635148083408,0.09004560648957398
Gylfi Þór Sigurðsson,6,0,0.33856013489911496,-0.33856013489911496,0.056426689149852494
Haji Wright,7,1,0.8751726059994058,0.12482739400059417,0.1250246579999151
Hakan Çalhanoğlu,10,1,0.34873241428502844,0.6512675857149716,0.034873241428502844
Hakim Ziyech,17,1,1.078095522220712,-0.07809552222071203,0.06341738366004189
Hamdi Nagguez,1,0,0.0842185987818453,-0.0842185987818453,0.0842185987818453
Haris Seferović,15,3,1.102309295546516,1.897690704453484,0.07348728636976773
Harry Kane,53,10,6.959729086528755,3.040270913471245,0.131315643142052
Harry Maguire,25,2,1.5634700941908606,0.4365299058091394,0.06253880376763442
Harry Souttar,1,0,0.09909506289786404,-0.09909506289786404,0.09909506289786404
Harry Wilson,2,0,0.10389457815587969,-0.10389457815587969,0.05194728907793984
Hassan Khalid Al Heidos,1,0,0.020788157886570895,-0.020788157886570895,0.020788157886570895
Hattan Babhir,6,0,0.3634448482104275,-0.3634448482104275,0.06057414136840458
Hee-Chan Hwang,8,1,0.6921075894202489,0.30789241057975114,0.08651344867753111
Henrik Dalsgaard,1,0,0.025177287427781744,-0.025177287427781744,0.025177287427781744
Henry Josué Martín Mex,4,1,0.9012630134969963,0.09873698650300367,0.22531575337424908
Heorhii Tsitaishvili,3,0,0.21208965313865114,-0.21208965313865114,0.07069655104621704
Heung-Min Son,22,2,2.456361006304815,-0.45636100630481513,0.11165277301385523
Hidemasa Morita,3,0,0.16807902969612282,-0.16807902969612282,0.05602634323204094
Hiroki Sakai,3,0,0.4908076893652739,-0.4908076893652739,0.16360256312175797
Hirving Rodrigo Lozano Bahena,17,1,0.9508325746833661,0.04916742531663387,0.05593132792255095
Hugo Ayala Castro,1,0,0.0399392590800216,-0.0399392590800216,0.0399392590800216
Hussain Al Mogahwi,4,0,0.14931448466980654,-0.14931448466980654,0.037328621167451635
Héctor Alfredo Moreno Herrera,3,0,0.3511391604185942,-0.3511391604185942,0.11704638680619807
Héctor Miguel Herrera López,5,0,0.18442345151688036,-0.18442345151688036,0.03688469030337607
Hörður Björgvin Magnússon,2,0,0.14660730453565468,-0.14660730453565468,0.07330365226782734
Iago Aspas Juncal,4,1,0.6979194543354926,0.30208054566450737,0.17447986358387316
Ianis Hagi,2,0,0.08055333835581599,-0.08055333835581599,0.040276669177907995
Ibrahima Konaté,2,0,0.19825147182287017,-0.19825147182287017,0.09912573591143509
Idrissa Gana Gueye,6,0,0.36941959456828444,-0.36941959456828444,0.061569932428047404
Igor Diveev,1,0,0.07082056948591504,-0.07082056948591504,0.07082056948591504
Iliman Ndiaye,2,0,0.0743096550488732,-0.0743096550488732,0.0371548275244366
Illia Zabarnyi,2,0,0.2708646901469677,-0.2708646901469677,0.13543234507348384
Ilya Kutepov,1,0,0.25939084984761696,-0.25939084984761696,0.25939084984761696
In-Beom Hwang,6,0,0.17451675078151077,-0.17451675078151077,0.029086125130251796
Ismaeel Mohammad Mohammad,2,0,0.45391379915355656,-0.45391379915355656,0.22695689957677828
Ismail Jakobs,1,0,0.021832324921436275,-0.021832324921436275,0.021832324921436275
Ismaïla Sarr,12,0,1.4979572841915547,-1.4979572841915547,0.12482977368262956
Issam Jebali,3,0,0.4149034826234422,-0.4149034826234422,0.13830116087448072
Ivan Ilić,2,0,0.03972422762312207,-0.03972422762312207,0.019862113811561034
Ivan Perišić,48,6,3.3061288786093055,2.6938711213906945,0.0688776849710272
Ivan Rakitić,12,1,0.9479304968543403,0.052069503145659723,0.07899420807119502
Ivan Schranz,5,3,0.8602065207561803,2.13979347924382,0.17204130415123606
Ivan Toney,1,0,0.07820989465481325,-0.07820989465481325,0.07820989465481325
Iñaki Williams Arthuer,2,0,0.14066735574869013,-0.14066735574869013,0.07033367787434507
Ja-Cheol Koo,1,0,0.0656733711887897,-0.0656733711887897,0.0656733711887897
Jacek Góralski,1,0,0.021670699973407894,-0.021670699973407894,0.021670699973407894
Jack Grealish,3,1,0.6799557240545921,0.32004427594540785,0.22665190801819737
Jack Hendry,3,0,0.12602339445302937,-0.12602339445302937,0.042007798151009794
Jackson Gabriel Porozo Vernaza,1,0,0.05972111840300487,-0.05972111840300487,0.05972111840300487
Jackson Irvine,3,0,0.3566152892319361,-0.3566152892319361,0.11887176307731202
Jae-Sung Lee,6,0,0.18280557621918206,-0.18280557621918206,0.030467596036530344
Jaka Bijol,1,0,0.034742715022149644,-0.034742715022149644,0.034742715022149644
Jakub Jankto,3,0,0.2503672875444207,-0.2503672875444207,0.08345576251480691
Jakub Kamiński,4,0,0.36199633362390565,-0.36199633362390565,0.09049908340597641
Jakub Moder,4,0,0.5829925754025312,-0.5829925754025312,0.1457481438506328
Jakub Piotr Kiwior,3,0,0.27804094434773974,-0.27804094434773974,0.09268031478257992
Jakub Piotrowski,2,0,0.15427867652281976,-0.15427867652281976,0.07713933826140988
Jakub Świerczok,1,0,0.03616563792934335,-0.03616563792934335,0.03616563792934335
Jamal Musiala,21,3,1.7846075309809133,1.2153924690190867,0.0849813109990911
James David Rodríguez Rubio,2,0,0.12970490519210684,-0.12970490519210684,0.06485245259605342
James Forrest,1,0,0.10242833868620362,-0.10242833868620362,0.10242833868620362
Jamie Vardy,3,0,0.3029541399335706,-0.3029541399335706,0.1009847133111902
Jan Bednarek,4,1,0.5941124867276139,0.40588751327238615,0.14852812168190346
Jan Bořil,1,0,0.07539616188353052,-0.07539616188353052,0.07539616188353052
Jan Mlakar,2,0,0.12768809794046532,-0.12768809794046532,0.06384404897023266
Jan Vertonghen,5,1,0.18055245450086213,0.8194475454991379,0.036110490900172425
Jannik Vestergaard,10,0,0.9123828506630371,-0.9123828506630371,0.09123828506630371
Jasir Asani,4,0,0.06367041824598396,-0.06367041824598396,0.01591760456149599
Jason Denayer,1,0,0.05321049246566343,-0.05321049246566343,0.05321049246566343
Javier Alejandro Mascherano,1,0,0.04877351067052514,-0.04877351067052514,0.04877351067052514
Javier Hernández Balcázar,6,1,0.5298189400249902,0.4701810599750098,0.0883031566708317
Jawad El Yamiq,1,0,0.07085383351125997,-0.07085383351125997,0.07085383351125997
Jean-Charles Castelletto,1,1,0.8130927733594404,0.1869072266405596,0.8130927733594404
Jean-Eric Maxim Choupo-Moting,3,1,0.45010423811360345,0.5498957618863966,0.15003474603786782
Jefferson Agustín Farfán Guadalupe,4,0,0.49539332787852586,-0.49539332787852586,0.12384833196963146
Jefferson Andrés Lerma Solís,2,0,0.09143216389176324,-0.09143216389176324,0.04571608194588162
Jens Stryger Larsen,2,0,0.0500940371949871,-0.0500940371949871,0.02504701859749355
Jerdy Schouten,1,0,0.07256992267565933,-0.07256992267565933,0.07256992267565933
Jeremie Frimpong,2,0,0.15854957161917377,-0.15854957161917377,0.07927478580958688
Jeremy Doku,8,0,0.42729563726616504,-0.42729563726616504,0.05341195465827063
Jeremy Leonel Sarmiento Morante,1,0,0.05370348006426334,-0.05370348006426334,0.05370348006426334
Jesper Lindstrøm,3,0,0.22781363854772474,-0.22781363854772474,0.07593787951590825
Jesse Lingard,16,1,1.6338786850207425,-0.6338786850207425,0.10211741781379641
Jesús Daniel Gallardo Vasconcelos,2,0,0.14025141849338102,-0.14025141849338102,0.07012570924669051
Jewison Bennette,1,0,0.030833218298348786,-0.030833218298348786,0.030833218298348786
Jin-Su Kim,3,0,0.3355837999510265,-0.3355837999510265,0.11186126665034217
Joachim Andersen,8,0,0.44203748213658717,-0.44203748213658717,0.055254685267073396
Joakim Mæhle,13,2,1.254999312150305,0.7450006878496951,0.09653840862694653
Joe Allen,4,0,0.14889326324855404,-0.14889326324855404,0.03722331581213851
Joe Rodon,1,0,0.025585893197105136,-0.025585893197105136,0.025585893197105136
Joel Nathaniel Campbell Samuels,4,0,0.2559022120816477,-0.2559022120816477,0.06397555302041193
Joel Pohjanpalo,7,1,0.7597276650585902,0.24027233494140976,0.1085325235797986
Joey Veerman,2,0,0.14870405531245834,-0.14870405531245834,0.07435202765622917
Johan Andrés Mojica Palacio,1,0,0.01566776451231604,-0.01566776451231604,0.01566776451231604
Johan Bakayoko,3,0,0.2665121974592755,-0.2665121974592755,0.08883739915309184
Johann Berg Guðmunds­son,3,0,0.07965363745315289,-0.07965363745315289,0.026551212484384298
John Guidetti,1,0,0.025521519914016737,-0.025521519914016737,0.025521519914016737
John McGinn,7,0,0.7631906518331892,-0.7631906518331892,0.1090272359761699
John Stones,16,2,2.1222554809563805,-0.1222554809563805,0.13264096755977378
Jon Gorenc Stankovič,1,0,0.0538727015249129,-0.0538727015249129,0.0538727015249129
Jonas Hector,2,0,0.12830862567672996,-0.12830862567672996,0.06415431283836498
Jonas Hofmann,1,0,0.2442052655989578,-0.2442052655989578,0.2442052655989578
Jonas Older Wind,9,0,0.51120490842878,-0.51120490842878,0.05680054538097555
Jonathan David,8,0,0.6825282419431206,-0.6825282419431206,0.08531603024289007
Jonathan Osorio,1,0,0.04299882158829622,-0.04299882158829622,0.04299882158829622
Jonathan Tah,1,0,0.012105757796298381,-0.012105757796298381,0.012105757796298381
Joni Ensio Kauko,2,0,0.032736649042416216,-0.032736649042416216,0.016368324521208108
Joona Toivio,1,0,0.039350465854929205,-0.039350465854929205,0.039350465854929205
Jordan Ayew,1,0,0.053004110888878166,-0.053004110888878166,0.053004110888878166
Jordan Brian Henderson,7,2,0.6405025811843774,1.3594974188156226,0.09150036874062535
Jordi Alba Ramos,6,0,0.3019662193451446,-0.3019662193451446,0.05032770322419077
Jorge Eduardo Sánchez Ramos,1,0,0.03548974387539063,-0.03548974387539063,0.03548974387539063
Jorge Resurrección Merodio,7,0,0.5055431304527442,-0.5055431304527442,0.07222044720753489
Joseff Morrell,1,0,0.015365701968885188,-0.015365701968885188,0.015365701968885188
Josh Risdon,1,0,0.0629268758076023,-0.0629268758076023,0.0629268758076023
Joshua Kimmich,17,0,1.0074774836189713,-1.0074774836189713,0.05926338138935125
Joshua Sargent,4,0,0.43116269996456447,-0.43116269996456447,0.10779067499114112
Josip Drmic,4,1,0.22590244006561203,0.774097559934388,0.056475610016403006
Josip Juranović,2,0,0.08023700344879564,-0.08023700344879564,0.04011850172439782
Josip Pivarić,2,0,0.05270317555213949,-0.05270317555213949,0.026351587776069746
Josip Stanišić,2,0,0.22584789633036398,-0.22584789633036398,0.11292394816518199
Josip Šutalo,1,0,0.3730592387422908,-0.3730592387422908,0.3730592387422908
José Adoni Cifuentes Charcopa,1,0,0.03183983289804282,-0.03183983289804282,0.03183983289804282
José Andrés Guardado Hernández,8,0,0.5162121919052669,-0.5162121919052669,0.06452652398815836
José Diogo Dalot Teixeira,4,0,0.13716582466258712,-0.13716582466258712,0.03429145616564678
José Ignacio Fernández Iglesias,1,1,0.07461167665976504,0.9253883233402349,0.07461167665976504
José Luis Gayà Peña,3,0,0.20955243435310372,-0.20955243435310372,0.06985081145103457
José Luis Rodríguez Francis,3,0,0.09998629483258098,-0.09998629483258098,0.03332876494419366
José Luis Sanmartín Mato,3,0,0.1542011311942012,-0.1542011311942012,0.051400377064733736
José Martín Cáceres Silva,7,0,1.2031473626013471,-1.2031473626013471,0.1718781946573353
José María Giménez de Vargas,7,1,0.2955902348803223,0.7044097651196777,0.042227176411474616
José Miguel da Rocha Fonte,4,0,0.2870182237224021,-0.2870182237224021,0.07175455593060052
José Paolo Guerrero Gonzáles,8,1,0.9004745539215046,0.09952544607849545,0.11255931924018807
José Paulo Bezzera Maciel Júnior,6,1,1.6353172360816206,-0.6353172360816206,0.2725528726802701
João Filipe Iria Santos Moutinho,3,0,0.09311393312468545,-0.09311393312468545,0.031037977708228484
João Félix Sequeira,18,1,0.9998396391073987,0.0001603608926012967,0.055546646617077707
João Maria Lobo Alves Palhinha Gonçalves,11,0,0.34576870782341124,-0.34576870782341124,0.03143351889303739
João Miranda de Souza Filho,1,0,0.02387186253421208,-0.02387186253421208,0.02387186253421208
João Mário Naval da Costa Eduardo,1,0,0.1368777616387553,-0.1368777616387553,0.1368777616387553
João Neves,1,0,0.027998876781460055,-0.027998876781460055,0.027998876781460055
João Pedro Cavaco Cancelo,4,0,0.17682710633851667,-0.17682710633851667,0.04420677658462917
Joško Gvardiol,7,1,0.7872617308300252,0.21273826916997485,0.11246596154714646
Juan Fernando Quintero Paniagua,6,0,0.16431340943054626,-0.16431340943054626,0.027385568238424376
Juan Guillermo Cuadrado Bello,6,1,0.31395295443695603,0.686047045563044,0.05232549240615934
Juan Pablo Vargas Campos,1,0,0.2560209813127768,-0.2560209813127768,0.2560209813127768
Jude Bellingham,11,3,1.0226973592813164,1.9773026407186836,0.0929724872073924
Jules Koundé,5,0,0.28243743154999335,-0.28243743154999335,0.05648748630999867
Jules Olivier Ntcham,1,0,0.031567942237128666,-0.031567942237128666,0.031567942237128666
Julian Brandt,4,0,0.33837013157842194,-0.33837013157842194,0.08459253289460548
Julian Draxler,6,0,0.6289451358078639,-0.6289451358078639,0.10482418930131066
Julián Álvarez,11,4,1.8711184360221782,2.1288815639778216,0.1701016760020162
Junya Ito,2,0,0.16785631153361993,-0.16785631153361993,0.08392815576680997
Juraj Kucka,12,0,0.7316094463664718,-0.7316094463664718,0.06096745386387265
Jurriën David Norman Timber,1,0,0.028766160663238848,-0.028766160663238848,0.028766160663238848
Jérôme Boateng,3,0,0.06418969193495608,-0.06418969193495608,0.021396563978318694
Jón Daði Böðvarsson,1,0,0.026579201264288227,-0.026579201264288227,0.026579201264288227
Kaan Ayhan,6,0,0.27050464311111444,-0.27050464311111444,0.04508410718518574
Kacper Urbanski,2,0,0.11392806042391004,-0.11392806042391004,0.05696403021195502
Kai Havertz,33,4,5.680011330025179,-1.680011330025179,0.17212155545530847
Kalidou Koulibaly,1,1,0.26812464768173006,0.73187535231827,0.26812464768173006
Kalvin Phillips,4,0,0.11605438715490458,-0.11605438715490458,0.029013596788726146
Kamaldeen Sulemana,1,0,0.06174538316311887,-0.06174538316311887,0.06174538316311887
Kamil Glik,5,0,0.27565599831917087,-0.27565599831917087,0.055131199663834174
Kamil Grosicki,6,0,0.5394411990955966,-0.5394411990955966,0.08990686651593277
Kang-In Lee,3,0,0.10523975440683442,-0.10523975440683442,0.035079918135611475
Kaoru Mitoma,1,0,0.03198833670028807,-0.03198833670028807,0.03198833670028807
Karim Ansarifard,3,0,0.09283187768983303,-0.09283187768983303,0.030943959229944345
Karim Benzema,10,3,1.8832472157996065,1.1167527842003935,0.18832472157996066
Karim El Ahmadi Al Aroos,1,0,0.01285406048184904,-0.01285406048184904,0.01285406048184904
Karim Onisiwo,1,0,0.06923066593514146,-0.06923066593514146,0.06923066593514146
Karl Brillant Toko Ekambi,2,0,0.16168428098055745,-0.16168428098055745,0.08084214049027873
Karol Linetty,3,1,0.3434753268023488,0.6565246731976512,0.11449177560078294
Karol Świderski,7,0,0.6520423803205477,-0.6520423803205477,0.09314891147436397
Kasper Dolberg,11,3,1.714579913238448,1.285420086761552,0.15587090120349528
Keanu Baccus,1,0,0.030837794519896884,-0.030837794519896884,0.030837794519896884
Keisuke Honda,3,1,0.6923776819911769,0.3076223180088231,0.23079256066372564
Keita Baldé Diao,1,0,0.06667333854079027,-0.06667333854079027,0.06667333854079027
Kelechi Promise Iheanacho,3,0,0.11818932065144974,-0.11818932065144974,0.039396440217149914
Kenan Karaman,2,0,0.22262988123394944,-0.22262988123394944,0.11131494061697472
Kenan Yildiz,11,0,0.6513518884282572,-0.6513518884282572,0.059213808038932475
Kendall Jamaal Waston Manley,2,1,0.16278998904387426,0.8372100109561258,0.08139499452193713
Kenneth Josiah Omeruo,1,0,0.0187376976874711,-0.0187376976874711,0.0187376976874711
Kenneth McLean,1,0,0.014661401823963506,-0.014661401823963506,0.014661401823963506
